application,repetition,multiplier,route,operation,query_repetition,nanoseconds
deathstarbench_social_network,1,1,full,read_home_timeline,19,4102
deathstarbench_social_network,1,1,full,read_user_timeline,19,7346
deathstarbench_social_network,1,1,full,compose_post,20,13567
deathstarbench_social_network,1,1,full,read_home_timeline,20,4279
deathstarbench_social_network,1,1,full,read_user_timeline,20,7331
deathstarbench_social_network,1,1,full,compose_post,21,13951
deathstarbench_social_network,1,1,full,read_home_timeline,21,4170
deathstarbench_social_network,1,1,full,read_user_timeline,21,7478
deathstarbench_social_network,1,1,full,compose_post,22,13212
deathstarbench_social_network,1,1,full,read_home_timeline,22,4419
deathstarbench_social_network,1,1,full,read_user_timeline,22,7631
deathstarbench_social_network,1,1,full,compose_post,23,13198
deathstarbench_social_network,1,1,full,read_home_timeline,23,4021
deathstarbench_social_network,1,1,full,read_user_timeline,23,7465
deathstarbench_social_network,1,1,full,compose_post,24,13210
deathstarbench_social_network,1,1,full,read_home_timeline,24,3943
deathstarbench_social_network,1,1,full,read_user_timeline,24,7321
deathstarbench_social_network,1,1,full,compose_post,25,13190
deathstarbench_social_network,1,1,full,read_home_timeline,25,3881
deathstarbench_social_network,1,1,full,read_user_timeline,25,7426
deathstarbench_social_network,1,1,full,compose_post,26,13261
deathstarbench_social_network,1,1,full,read_home_timeline,26,4110
deathstarbench_social_network,1,1,full,read_user_timeline,26,7459
deathstarbench_social_network,1,1,full,compose_post,27,13565
deathstarbench_social_network,1,1,full,read_home_timeline,27,4033
deathstarbench_social_network,1,1,full,read_user_timeline,27,7342
deathstarbench_social_network,1,1,full,compose_post,28,13304
deathstarbench_social_network,1,1,full,read_home_timeline,28,4120
deathstarbench_social_network,1,1,full,read_user_timeline,28,7422
deathstarbench_social_network,1,1,full,compose_post,29,13024
deathstarbench_social_network,1,1,full,read_home_timeline,29,3954
deathstarbench_social_network,1,1,full,read_user_timeline,29,7407
deathstarbench_social_network,1,1,full,compose_post,30,13312
deathstarbench_social_network,1,1,full,read_home_timeline,30,4147
deathstarbench_social_network,1,1,full,read_user_timeline,30,7251
deathstarbench_social_network,2,4,projected,compose_post,0,13641
deathstarbench_social_network,2,4,projected,read_home_timeline,0,5746
deathstarbench_social_network,2,4,projected,read_user_timeline,0,5444
deathstarbench_social_network,2,4,projected,compose_post,1,5067
deathstarbench_social_network,2,4,projected,read_home_timeline,1,3375
deathstarbench_social_network,2,4,projected,read_user_timeline,1,3958
deathstarbench_social_network,2,4,projected,compose_post,2,4590
deathstarbench_social_network,2,4,projected,read_home_timeline,2,3152
deathstarbench_social_network,2,4,projected,read_user_timeline,2,3774
deathstarbench_social_network,2,4,projected,compose_post,3,4462
deathstarbench_social_network,2,4,projected,read_home_timeline,3,3390
deathstarbench_social_network,2,4,projected,read_user_timeline,3,3898
deathstarbench_social_network,2,4,projected,compose_post,4,4470
deathstarbench_social_network,2,4,projected,read_home_timeline,4,3189
deathstarbench_social_network,2,4,projected,read_user_timeline,4,3819
deathstarbench_social_network,2,4,projected,compose_post,5,4171
deathstarbench_social_network,2,4,projected,read_home_timeline,5,2931
deathstarbench_social_network,2,4,projected,read_user_timeline,5,3699
deathstarbench_social_network,2,4,projected,compose_post,6,4217
deathstarbench_social_network,2,4,projected,read_home_timeline,6,2919
deathstarbench_social_network,2,4,projected,read_user_timeline,6,3963
deathstarbench_social_network,2,4,projected,compose_post,7,4172
deathstarbench_social_network,2,4,projected,read_home_timeline,7,2897
deathstarbench_social_network,2,4,projected,read_user_timeline,7,3622
deathstarbench_social_network,2,4,projected,compose_post,8,4383
deathstarbench_social_network,2,4,projected,read_home_timeline,8,3130
deathstarbench_social_network,2,4,projected,read_user_timeline,8,3855
deathstarbench_social_network,2,4,projected,compose_post,9,4352
deathstarbench_social_network,2,4,projected,read_home_timeline,9,3044
deathstarbench_social_network,2,4,projected,read_user_timeline,9,3758
deathstarbench_social_network,2,4,projected,compose_post,10,4233
deathstarbench_social_network,2,4,projected,read_home_timeline,10,2990
deathstarbench_social_network,2,4,projected,read_user_timeline,10,3918
deathstarbench_social_network,2,4,projected,compose_post,11,4311
deathstarbench_social_network,2,4,projected,read_home_timeline,11,3085
deathstarbench_social_network,2,4,projected,read_user_timeline,11,3834
deathstarbench_social_network,2,4,projected,compose_post,12,4276
deathstarbench_social_network,2,4,projected,read_home_timeline,12,3012
deathstarbench_social_network,2,4,projected,read_user_timeline,12,4167
deathstarbench_social_network,2,4,projected,compose_post,13,4257
deathstarbench_social_network,2,4,projected,read_home_timeline,13,2956
deathstarbench_social_network,2,4,projected,read_user_timeline,13,3957
deathstarbench_social_network,2,4,projected,compose_post,14,4278
deathstarbench_social_network,2,4,projected,read_home_timeline,14,2921
deathstarbench_social_network,2,4,projected,read_user_timeline,14,3761
deathstarbench_social_network,2,4,projected,compose_post,15,4151
deathstarbench_social_network,2,4,projected,read_home_timeline,15,2968
deathstarbench_social_network,2,4,projected,read_user_timeline,15,3606
deathstarbench_social_network,2,4,projected,compose_post,16,4109
deathstarbench_social_network,2,4,projected,read_home_timeline,16,2917
deathstarbench_social_network,2,4,projected,read_user_timeline,16,3788
deathstarbench_social_network,2,4,projected,compose_post,17,4274
deathstarbench_social_network,2,4,projected,read_home_timeline,17,3042
deathstarbench_social_network,2,4,projected,read_user_timeline,17,3846
deathstarbench_social_network,2,4,projected,compose_post,18,4159
deathstarbench_social_network,2,4,projected,read_home_timeline,18,3020
deathstarbench_social_network,2,4,projected,read_user_timeline,18,3661
deathstarbench_social_network,2,4,projected,compose_post,19,4532
deathstarbench_social_network,2,4,projected,read_home_timeline,19,3451
deathstarbench_social_network,2,4,projected,read_user_timeline,19,4426
deathstarbench_social_network,2,4,projected,compose_post,20,4751
deathstarbench_social_network,2,4,projected,read_home_timeline,20,3037
deathstarbench_social_network,2,4,projected,read_user_timeline,20,3624
deathstarbench_social_network,2,4,projected,compose_post,21,4167
deathstarbench_social_network,2,4,projected,read_home_timeline,21,3000
deathstarbench_social_network,2,4,projected,read_user_timeline,21,3799
deathstarbench_social_network,2,4,projected,compose_post,22,4245
deathstarbench_social_network,2,4,projected,read_home_timeline,22,3030
deathstarbench_social_network,2,4,projected,read_user_timeline,22,3779
deathstarbench_social_network,2,4,projected,compose_post,23,4617
deathstarbench_social_network,2,4,projected,read_home_timeline,23,3350
deathstarbench_social_network,2,4,projected,read_user_timeline,23,4352
deathstarbench_social_network,2,4,projected,compose_post,24,4408
deathstarbench_social_network,2,4,projected,read_home_timeline,24,3024
deathstarbench_social_network,2,4,projected,read_user_timeline,24,3768
deathstarbench_social_network,2,4,projected,compose_post,25,5384
deathstarbench_social_network,2,4,projected,read_home_timeline,25,2901
deathstarbench_social_network,2,4,projected,read_user_timeline,25,3710
deathstarbench_social_network,2,4,projected,compose_post,26,4160
deathstarbench_social_network,2,4,projected,read_home_timeline,26,3020
deathstarbench_social_network,2,4,projected,read_user_timeline,26,3941
deathstarbench_social_network,2,4,projected,compose_post,27,4187
deathstarbench_social_network,2,4,projected,read_home_timeline,27,2910
deathstarbench_social_network,2,4,projected,read_user_timeline,27,3595
deathstarbench_social_network,2,4,projected,compose_post,28,4093
deathstarbench_social_network,2,4,projected,read_home_timeline,28,2937
deathstarbench_social_network,2,4,projected,read_user_timeline,28,3804
deathstarbench_social_network,2,4,projected,compose_post,29,4260
deathstarbench_social_network,2,4,projected,read_home_timeline,29,2908
deathstarbench_social_network,2,4,projected,read_user_timeline,29,3762
deathstarbench_social_network,2,4,projected,compose_post,30,4316
deathstarbench_social_network,2,4,projected,read_home_timeline,30,2994
deathstarbench_social_network,2,4,projected,read_user_timeline,30,3835
deathstarbench_social_network,2,4,direct,compose_post,0,12562
deathstarbench_social_network,2,4,direct,read_home_timeline,0,5954
deathstarbench_social_network,2,4,direct,read_user_timeline,0,6093
deathstarbench_social_network,2,4,direct,compose_post,1,5365
deathstarbench_social_network,2,4,direct,read_home_timeline,1,3617
deathstarbench_social_network,2,4,direct,read_user_timeline,1,4408
deathstarbench_social_network,2,4,direct,compose_post,2,4642
deathstarbench_social_network,2,4,direct,read_home_timeline,2,3431
deathstarbench_social_network,2,4,direct,read_user_timeline,2,4201
deathstarbench_social_network,2,4,direct,compose_post,3,4523
deathstarbench_social_network,2,4,direct,read_home_timeline,3,3668
deathstarbench_social_network,2,4,direct,read_user_timeline,3,4079
deathstarbench_social_network,2,4,direct,compose_post,4,4631
deathstarbench_social_network,2,4,direct,read_home_timeline,4,3396
deathstarbench_social_network,2,4,direct,read_user_timeline,4,4048
deathstarbench_social_network,2,4,direct,compose_post,5,4355
deathstarbench_social_network,2,4,direct,read_home_timeline,5,3148
deathstarbench_social_network,2,4,direct,read_user_timeline,5,3960
deathstarbench_social_network,2,4,direct,compose_post,6,4338
deathstarbench_social_network,2,4,direct,read_home_timeline,6,2974
deathstarbench_social_network,2,4,direct,read_user_timeline,6,3787
deathstarbench_social_network,2,4,direct,compose_post,7,4376
deathstarbench_social_network,2,4,direct,read_home_timeline,7,3046
deathstarbench_social_network,2,4,direct,read_user_timeline,7,3799
deathstarbench_social_network,2,4,direct,compose_post,8,4314
deathstarbench_social_network,2,4,direct,read_home_timeline,8,3292
deathstarbench_social_network,2,4,direct,read_user_timeline,8,3810
deathstarbench_social_network,2,4,direct,compose_post,9,4585
deathstarbench_social_network,2,4,direct,read_home_timeline,9,3637
deathstarbench_social_network,2,4,direct,read_user_timeline,9,4268
deathstarbench_social_network,2,4,direct,compose_post,10,4420
deathstarbench_social_network,2,4,direct,read_home_timeline,10,3117
deathstarbench_social_network,2,4,direct,read_user_timeline,10,4035
deathstarbench_social_network,2,4,direct,compose_post,11,4531
deathstarbench_social_network,2,4,direct,read_home_timeline,11,3859
deathstarbench_social_network,2,4,direct,read_user_timeline,11,4407
deathstarbench_social_network,2,4,direct,compose_post,12,4476
deathstarbench_social_network,2,4,direct,read_home_timeline,12,3372
deathstarbench_social_network,2,4,direct,read_user_timeline,12,3992
deathstarbench_social_network,2,4,direct,compose_post,13,4511
deathstarbench_social_network,2,4,direct,read_home_timeline,13,3338
deathstarbench_social_network,2,4,direct,read_user_timeline,13,4058
deathstarbench_social_network,2,4,direct,compose_post,14,4390
deathstarbench_social_network,2,4,direct,read_home_timeline,14,2882
deathstarbench_social_network,2,4,direct,read_user_timeline,14,3877
deathstarbench_social_network,2,4,direct,compose_post,15,4228
deathstarbench_social_network,2,4,direct,read_home_timeline,15,3091
deathstarbench_social_network,2,4,direct,read_user_timeline,15,3639
deathstarbench_social_network,2,4,direct,compose_post,16,4258
deathstarbench_social_network,2,4,direct,read_home_timeline,16,2936
deathstarbench_social_network,2,4,direct,read_user_timeline,16,3863
deathstarbench_social_network,2,4,direct,compose_post,17,4377
deathstarbench_social_network,2,4,direct,read_home_timeline,17,3336
deathstarbench_social_network,2,4,direct,read_user_timeline,17,3942
deathstarbench_social_network,2,4,direct,compose_post,18,4334
deathstarbench_social_network,2,4,direct,read_home_timeline,18,2997
deathstarbench_social_network,2,4,direct,read_user_timeline,18,3873
deathstarbench_social_network,2,4,direct,compose_post,19,4861
deathstarbench_social_network,2,4,direct,read_home_timeline,19,3211
deathstarbench_social_network,2,4,direct,read_user_timeline,19,3781
deathstarbench_social_network,2,4,direct,compose_post,20,4363
deathstarbench_social_network,2,4,direct,read_home_timeline,20,3064
deathstarbench_social_network,2,4,direct,read_user_timeline,20,3981
deathstarbench_social_network,2,4,direct,compose_post,21,4273
deathstarbench_social_network,2,4,direct,read_home_timeline,21,3152
deathstarbench_social_network,2,4,direct,read_user_timeline,21,3831
deathstarbench_social_network,2,4,direct,compose_post,22,4220
deathstarbench_social_network,2,4,direct,read_home_timeline,22,3078
deathstarbench_social_network,2,4,direct,read_user_timeline,22,3799
deathstarbench_social_network,2,4,direct,compose_post,23,4179
deathstarbench_social_network,2,4,direct,read_home_timeline,23,3029
deathstarbench_social_network,2,4,direct,read_user_timeline,23,3699
deathstarbench_social_network,2,4,direct,compose_post,24,4412
deathstarbench_social_network,2,4,direct,read_home_timeline,24,3055
deathstarbench_social_network,2,4,direct,read_user_timeline,24,3576
deathstarbench_social_network,2,4,direct,compose_post,25,4163
deathstarbench_social_network,2,4,direct,read_home_timeline,25,2894
deathstarbench_social_network,2,4,direct,read_user_timeline,25,3864
deathstarbench_social_network,2,4,direct,compose_post,26,4475
deathstarbench_social_network,2,4,direct,read_home_timeline,26,3160
