profile,case_id,phase,functional,lower_exact,upper_exact,status
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,repeat,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,repeat,without_selection,943/1200,943/1200,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,repeat,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,restore,execution,943/1200,943/1200,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,restore,reachability,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,restore,reachability_minus_execution,257/1200,257/1200,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,restore,selected,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,restore,selected_minus_execution,257/1200,257/1200,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,restore,without_completion,943/1200,943/1200,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,restore,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,restore,without_deadline,943/1200,943/1200,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,restore,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,restore,without_selection,943/1200,943/1200,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,restore,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,structure,execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,structure,reachability,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,structure,reachability_minus_execution,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,structure,selected,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,structure,selected_minus_execution,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,structure,without_completion,1423/2058,1423/2058,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,structure,without_completion_minus_execution,1423/2058,1423/2058,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,structure,without_deadline,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,structure,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,structure,without_selection,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,structure,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,counts,execution,743/988,743/988,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,counts,reachability,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,counts,reachability_minus_execution,245/988,245/988,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,counts,selected,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,counts,selected_minus_execution,245/988,245/988,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,counts,without_completion,743/988,743/988,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,counts,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,counts,without_deadline,743/988,743/988,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,counts,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,counts,without_selection,743/988,743/988,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,counts,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,initial,execution,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,initial,reachability,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,initial,reachability_minus_execution,97/600,97/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,initial,selected,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,initial,selected_minus_execution,97/600,97/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,initial,without_completion,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,initial,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,initial,without_deadline,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,initial,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,initial,without_selection,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,initial,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,masks,execution,0,743/988,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,masks,reachability,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,masks,reachability_minus_execution,245/988,1,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,masks,selected,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,masks,selected_minus_execution,245/988,1,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,masks,without_completion,743/988,743/988,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,masks,without_completion_minus_execution,0,743/988,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,masks,without_deadline,0,743/988,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,masks,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,masks,without_selection,0,743/988,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,masks,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,metadata,execution,0,743/988,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,metadata,reachability,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,metadata,reachability_minus_execution,245/988,1,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,metadata,selected,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,metadata,selected_minus_execution,245/988,1,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,metadata,without_completion,743/988,743/988,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,metadata,without_completion_minus_execution,0,743/988,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,metadata,without_deadline,0,743/988,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,metadata,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,metadata,without_selection,0,743/988,ambiguous
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,metadata,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,repeat,execution,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,repeat,reachability,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,repeat,reachability_minus_execution,97/600,97/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,repeat,selected,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,repeat,selected_minus_execution,97/600,97/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,repeat,without_completion,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,repeat,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,repeat,without_deadline,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,repeat,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,repeat,without_selection,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,repeat,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,restore,execution,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,restore,reachability,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,restore,reachability_minus_execution,97/600,97/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,restore,selected,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,restore,selected_minus_execution,97/600,97/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,restore,without_completion,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,restore,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,restore,without_deadline,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,restore,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,restore,without_selection,503/600,503/600,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,restore,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,structure,execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,structure,reachability,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,structure,reachability_minus_execution,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,structure,selected,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,structure,selected_minus_execution,1,1,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,structure,without_completion,743/988,743/988,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,structure,without_completion_minus_execution,743/988,743/988,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,structure,without_deadline,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,structure,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,structure,without_selection,0,0,singleton_given_empirical_observation_law
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,structure,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
