profile,case_id,method,round,phase,status,total_ms,cpu_ms,key_check_ms,construction_ms,data_update_ms,inference_and_validation_ms,reconstructed,error
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_controls_first,2,initial,qualified,7.230187,7.236482,0.095319,5.111333,0.0,2.021582,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_controls_first,2,repeat,qualified,1.893202,1.895833,0.091841,0.0,0.0,1.799967,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_controls_first,2,counts,qualified,1.885437,1.887827,0.067026,0.0,0.0,1.81704,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_controls_first,2,masks,qualified,1.975586,1.977736,0.062326,0.0,0.0,1.912037,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_controls_first,2,metadata,qualified,1.883524,1.885623,0.073097,0.0,0.0,1.809265,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_controls_first,2,structure,qualified,7.039851,7.04266,0.066585,5.161827,0.0,1.809535,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_controls_first,2,restore,qualified,6.695466,6.697635,0.063599,4.751529,0.0,1.878724,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_sift_once,2,initial,qualified,8.477821,8.484334,0.087965,6.447503,0.0,1.94032,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_sift_once,2,repeat,qualified,1.83864,1.84086,0.075101,0.0,0.0,1.762307,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_sift_once,2,counts,qualified,1.866001,1.868311,0.062748,0.0,0.0,1.802141,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_sift_once,2,masks,qualified,1.917287,1.919507,0.066374,0.0,0.0,1.849751,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_sift_once,2,metadata,qualified,1.850492,1.852422,0.064751,0.0,0.0,1.784659,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_sift_once,2,structure,qualified,8.414041,8.417278,0.06461,6.418639,0.0,1.928698,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,cudd_sift_once,2,restore,qualified,8.121424,8.124411,0.064811,6.196503,0.0,1.858507,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,storm_exact,2,initial,qualified,2.322428,2.377656,0.069239,1.668414,0.001673,0.580206,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,storm_exact,2,repeat,qualified,0.371996,0.37456,0.038291,0.0,0.001863,0.33063,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,storm_exact,2,counts,qualified,0.358592,0.360944,0.033322,0.0,0.001573,0.322413,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,storm_exact,2,masks,qualified,2.047712,2.050291,0.030347,0.0,1.461104,0.554878,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,storm_exact,2,metadata,qualified,0.597418,0.59985,0.060353,0.0,0.001383,0.53431,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,storm_exact,2,structure,qualified,1.937475,1.939965,0.033984,1.35745,0.001413,0.542955,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,storm_exact,2,restore,qualified,1.558657,1.561178,0.030818,1.170611,0.001343,0.354062,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,prepared_specialized,2,initial,qualified,0.40594,0.411269,0.046567,0.173095,0.0,0.184806,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,prepared_specialized,2,repeat,qualified,0.187972,0.190156,0.031078,0.0,0.0,0.155811,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,prepared_specialized,2,counts,qualified,0.156152,0.158006,0.029305,0.0,0.0,0.125915,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,prepared_specialized,2,masks,qualified,0.147916,0.14973,0.028293,0.0,0.0,0.118893,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,prepared_specialized,2,metadata,qualified,0.144521,0.146314,0.025879,0.0,0.0,0.11778,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,prepared_specialized,2,structure,qualified,0.250028,0.251871,0.027482,0.096721,0.0,0.124794,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,prepared_specialized,2,restore,qualified,0.260427,0.26232,0.027131,0.112871,0.0,0.119414,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_controls_first,2,initial,qualified,5.104021,5.11039,0.052509,4.849535,0.0,0.200345,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_controls_first,2,repeat,qualified,0.179867,0.182211,0.033002,0.0,0.0,0.145702,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_controls_first,2,counts,qualified,0.164158,0.16605,0.031028,0.0,0.0,0.132117,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_controls_first,2,masks,qualified,0.246992,0.248935,0.029445,0.0,0.0,0.216475,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_controls_first,2,metadata,qualified,0.158687,0.16059,0.027912,0.0,0.0,0.129833,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_controls_first,2,structure,qualified,5.062824,5.065335,0.027672,4.885612,0.0,0.148027,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_controls_first,2,restore,qualified,4.667424,4.669616,0.030437,4.495843,0.0,0.139511,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_sift_once,2,initial,qualified,6.352788,6.346048,0.05317,6.073535,0.0,0.224249,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_sift_once,2,repeat,qualified,0.195506,0.19772,0.036959,0.0,0.0,0.157434,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_sift_once,2,counts,qualified,0.174466,0.176479,0.031058,0.0,0.0,0.142416,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_sift_once,2,masks,qualified,0.249637,0.251741,0.034474,0.0,0.0,0.214301,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_sift_once,2,metadata,qualified,0.173535,0.175548,0.03231,0.0,0.0,0.140182,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_sift_once,2,structure,qualified,6.179634,6.182142,0.028263,5.979299,0.0,0.170729,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,cudd_sift_once,2,restore,qualified,5.849677,5.851845,0.030728,5.666674,0.0,0.150912,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,agrum_lazy,2,initial,qualified,4.701327,4.706935,0.047489,2.177955,0.005991,2.467818,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,agrum_lazy,2,repeat,qualified,2.301718,2.304406,0.034755,0.0,0.008095,2.257404,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,agrum_lazy,2,counts,qualified,2.236274,2.238864,0.034274,0.0,0.007945,2.192613,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,agrum_lazy,2,masks,qualified,2.641102,2.64362,0.034445,0.0,0.375553,2.229763,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,agrum_lazy,2,metadata,qualified,2.235733,2.238283,0.032441,0.0,0.007474,2.194587,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,agrum_lazy,2,structure,qualified,1.350758,1.353419,0.03232,0.354022,0.006062,0.95668,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,agrum_lazy,2,restore,qualified,3.763813,3.766157,0.03151,1.541084,0.00504,2.184517,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,prepared_specialized,2,initial,qualified,3.295748,3.30164,0.050565,1.592279,0.0,1.650869,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,prepared_specialized,2,repeat,qualified,1.609933,1.612102,0.035737,0.0,0.0,1.572933,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,prepared_specialized,2,counts,qualified,1.59798,1.59997,0.032291,0.0,0.0,1.564578,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,prepared_specialized,2,masks,qualified,1.647954,1.650104,0.032641,0.0,0.0,1.61416,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,prepared_specialized,2,metadata,qualified,1.578644,1.580664,0.030567,0.0,0.0,1.546955,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,prepared_specialized,2,structure,qualified,2.344878,2.346976,0.035447,0.751637,0.0,1.556373,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,prepared_specialized,2,restore,qualified,2.686307,2.688243,0.032251,1.120727,0.0,1.532187,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_controls_first,2,initial,qualified,7.04315,7.049903,0.054392,5.000598,0.0,1.986057,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_controls_first,2,repeat,qualified,1.760465,1.763094,0.03765,0.0,0.0,1.721462,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_controls_first,2,counts,qualified,1.733373,1.735593,0.034404,0.0,0.0,1.697696,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_controls_first,2,masks,qualified,1.829735,1.832514,0.035035,0.0,0.0,1.793587,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_controls_first,2,metadata,qualified,1.79032,1.792479,0.0371,0.0,0.0,1.752119,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_controls_first,2,structure,qualified,6.886437,6.889624,0.036299,5.123027,0.0,1.725579,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_controls_first,2,restore,qualified,6.736516,6.739784,0.034624,4.874061,0.0,1.825947,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_sift_once,2,initial,qualified,8.271759,8.279381,0.055283,6.22579,0.0,1.988481,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_sift_once,2,repeat,qualified,1.763891,1.76618,0.043421,0.0,0.0,1.719157,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_sift_once,2,counts,qualified,1.790871,1.79311,0.035557,0.0,0.0,1.754202,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_sift_once,2,masks,qualified,1.813734,1.816083,0.036659,0.0,0.0,1.775903,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_sift_once,2,metadata,qualified,1.745376,1.747525,0.033973,0.0,0.0,1.710391,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_sift_once,2,structure,qualified,8.14976,8.153205,0.033122,6.358268,0.0,1.756336,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,cudd_sift_once,2,restore,qualified,8.06434,8.05421,0.036869,6.180856,0.0,1.844882,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,agrum_lazy,2,initial,qualified,66.755169,66.763462,0.057238,10.410831,0.010109,56.274077,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,agrum_lazy,2,repeat,qualified,56.781936,56.78628,0.042279,0.0,0.019677,56.718097,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,agrum_lazy,2,counts,qualified,55.863668,55.8662,0.041938,0.0,0.214281,55.605515,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,agrum_lazy,2,masks,qualified,61.357118,61.359815,0.038622,0.0,5.817366,55.499527,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,agrum_lazy,2,metadata,qualified,55.606667,55.609661,0.038653,0.0,0.012813,55.553188,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,agrum_lazy,2,structure,qualified,34.402658,34.40585,0.037561,5.566567,0.01037,28.785997,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,agrum_lazy,2,restore,qualified,64.83676,64.840449,0.038943,9.460113,0.010168,55.325332,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,storm_exact,2,initial,qualified,9.487253,9.492477,0.05344,5.030714,0.004529,4.396427,True,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,storm_exact,2,repeat,qualified,4.225127,4.22751,0.036619,0.0,0.003677,4.183508,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,storm_exact,2,counts,qualified,4.326887,4.32925,0.036117,0.0,0.221735,4.067632,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,storm_exact,2,masks,qualified,9.512612,9.51505,0.03767,0.0,5.075968,4.39758,False,
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,storm_exact,2,metadata,qualified,4.338078,4.340401,0.034364,0.0,0.003356,4.298985,False,
