profile,case_id,phase,method,paired_rounds,other_over_prepared_median,min_ratio,max_ratio
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,initial,cudd_controls_first,3,2.3894796045648405,2.1370414242836526,2.4583831527366047
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,initial,cudd_sift_once,3,2.6787209583494205,2.5098275110839787,2.780747519972939
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,initial,agrum_lazy,3,21.53550859877334,20.254937270689386,22.091946493632182
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,initial,storm_exact,3,3.2401282993059852,2.878634228102391,3.2409770659299406
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,repeat,cudd_controls_first,3,1.0935020277241352,1.0899275395583201,1.307802680252187
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,repeat,cudd_sift_once,3,1.0956300665928334,1.08177980664673,1.1638600795976977
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,repeat,agrum_lazy,3,34.76932074074028,34.12154224367671,35.26975097721458
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,repeat,storm_exact,3,2.6244116991203983,2.617883888477702,2.929804111339331
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,counts,cudd_controls_first,3,1.0676143017487554,1.0583554556917527,1.0847275935869034
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,counts,cudd_sift_once,3,1.08021664627523,1.056295095477772,1.120709270453948
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,counts,agrum_lazy,3,34.16705042291442,34.043187003719126,34.95892814678532
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,counts,storm_exact,3,2.7526220941044044,2.7077228751298517,2.8235029139685186
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,masks,cudd_controls_first,3,1.113686128352147,1.1103070838142326,1.1436633359957369
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,masks,cudd_sift_once,3,1.095043635886567,1.074893329509974,1.1005974681332125
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,masks,agrum_lazy,3,37.23230017342717,37.0499348346992,39.11632171249528
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,masks,storm_exact,3,5.9998732384139295,5.772377141594972,6.067959143826272
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,metadata,cudd_controls_first,3,1.0691912340868177,1.0673652295326725,1.1340872292929882
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,metadata,cudd_sift_once,3,1.0595042873237022,1.0505735448002596,1.1056172259230073
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,metadata,agrum_lazy,3,34.3573159604433,33.95993547420926,35.22432353336154
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,metadata,storm_exact,3,2.6963310872881037,2.662416523175907,2.74797737805357
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,structure,cudd_controls_first,3,2.957918274927758,2.9367996970418075,2.9808511048428032
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,structure,cudd_sift_once,3,3.4755582166748122,3.3514743017226425,3.478743668013333
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,structure,agrum_lazy,3,14.671406358880931,14.606100622284435,15.143954902452137
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,structure,storm_exact,3,3.547504816881731,3.5076545462723203,3.5541800640301577
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,restore,cudd_controls_first,3,2.485486647583098,2.056090697697452,2.5077238007420597
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,restore,cudd_sift_once,3,2.9137741866172515,2.894199959135267,3.0020172675721724
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,restore,agrum_lazy,3,23.53222885982496,23.376618769824805,24.136020194266703
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,restore,storm_exact,3,3.1800529902566184,3.143331766974179,3.2094220802015556
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,initial,cudd_controls_first,3,2.5472833955650387,2.4818177240322568,2.5568159972471918
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,initial,cudd_sift_once,3,3.055728088701832,3.0017451115523204,3.210236878625312
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,initial,agrum_lazy,3,13.038303910072687,12.950686363092062,13.311874976074884
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,initial,storm_exact,3,2.7059884090965496,2.6972549663245386,2.7453575794711558
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,repeat,cudd_controls_first,3,1.098359120846945,1.0650069314570445,1.1003079340037691
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,repeat,cudd_sift_once,3,1.0790905405228672,1.0783350440777988,1.1416954219148185
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,repeat,agrum_lazy,3,35.319733189872835,34.86545616834286,35.92898035337036
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,repeat,storm_exact,3,4.4948226593254255,4.4896843758973155,4.687924838576237
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,counts,cudd_controls_first,3,1.073032371340591,1.055918199203561,1.1489611331907355
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,counts,cudd_sift_once,3,1.0512117682777264,1.028668791025422,1.052126907786549
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,counts,agrum_lazy,3,35.72167717118512,34.93555976810158,36.74433052997388
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,counts,storm_exact,3,4.852949702482543,4.827539780091701,5.0465800839691335
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,masks,cudd_controls_first,3,1.1149858242885613,1.0766255709184351,1.1541251026081905
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,masks,cudd_sift_once,3,1.0997892098409277,1.08317751036134,1.1223777460703042
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,masks,agrum_lazy,3,41.29571561652974,39.89642920939166,41.92675379776981
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,masks,storm_exact,3,9.30056551233868,9.282631460780955,9.385906448354723
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,metadata,cudd_controls_first,3,1.0614855833492458,1.0555105108074436,1.121721414103903
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,metadata,cudd_sift_once,3,1.0548073927419275,1.048048463754359,1.088252880181388
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,metadata,agrum_lazy,3,35.60288969511807,34.69635664893442,36.507431489756044
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,metadata,storm_exact,3,4.426374079173493,4.398339496773258,4.552095381999867
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,structure,cudd_controls_first,3,3.8024907657314135,3.7957753150205424,3.869763368983957
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,structure,cudd_sift_once,3,4.718651737967915,4.469520613805314,4.740565508483971
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,structure,agrum_lazy,3,7.948332263948751,7.927507178524771,8.244522058823529
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,structure,storm_exact,3,3.37668114973262,3.3754438085638307,3.402993157058442
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,restore,cudd_controls_first,3,2.5182929343863116,2.484082089642455,2.5567754838098016
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,restore,cudd_sift_once,3,3.0663005242148627,2.509972930020709,3.2558241216485992
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,restore,agrum_lazy,3,13.836229415052248,13.497087794585767,14.02431059982642
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,restore,storm_exact,3,2.5143587936363927,2.4345174155429126,2.5156282401909684
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,initial,cudd_controls_first,3,12.37616000520463,12.199090945829976,13.095255201317167
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,initial,cudd_sift_once,3,15.001245670463108,14.598397717397871,15.68149728084618
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,initial,agrum_lazy,3,11.548984089174791,11.170776930476363,11.969465648854962
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,initial,storm_exact,3,5.397720708320556,5.271793227474872,5.755919772489149
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,repeat,cudd_controls_first,3,1.179140060619856,1.065004186452289,1.2208196780350775
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,repeat,cudd_sift_once,3,1.1186141964646434,1.110346814564051,1.1304105617519857
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,repeat,agrum_lazy,3,14.007016722488325,13.770506297243967,14.229942135592003
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,repeat,storm_exact,3,2.261833591433476,2.151717362916462,2.303643677286008
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,counts,cudd_controls_first,3,1.0976319543509272,0.8520872319359705,1.136803460476105
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,counts,cudd_sift_once,3,0.9863408514807347,0.9654820982900292,1.533884926295768
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,counts,agrum_lazy,3,13.211994695789638,11.791535993281876,14.387744491995562
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,counts,storm_exact,3,2.0190554193384513,1.987063748964926,2.5155365351085752
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,masks,cudd_controls_first,3,1.6879864012451873,1.544864735773706,1.7834678226075358
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,masks,cudd_sift_once,3,1.7275358452817606,1.6230911093126004,1.9445400180224461
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,masks,agrum_lazy,3,18.044101367122373,17.531245439227288,18.06116026323694
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,masks,storm_exact,3,13.347938862427194,13.298032677559187,13.807480680483875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,metadata,cudd_controls_first,3,1.081563279153099,1.0588808940196621,1.1322069693769798
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,metadata,cudd_sift_once,3,1.092550328712062,1.0674007010885322,1.0988323773451232
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,metadata,agrum_lazy,3,15.120850223115442,14.821953823041037,15.285631565322833
