profile,placement,failure_law,repetition,method,actual_shared_learner_request_file_bytes,actual_health_input_bytes,minimal_endpoint_request_projection_bytes,learner_request_rows,health_ticks,trace_input_bytes_for_model,shared_parse_seconds_measured,shared_stability_episode_age_construction_seconds,method_fit_or_estimation_seconds,deployment_routing_knowledge_required,shared_acquisition_cost_recorded_separately,isolated_endpoint_io_time_measured
opentelemetry_demo,colocated,N,18,matched_stable_endpoint,944693,166360,,3840,901,0,0.07179554799999721,0.19724814299999593,3.415199999778906e-05,False,True,False
opentelemetry_demo,colocated,N,18,all_calibration_endpoint,944693,0,31521,1200,0,0,0.07179554799999721,0,0.000623682000011172,False,True,False
opentelemetry_demo,colocated,N,19,learner_state_only,944693,165803,,3840,901,0,0.10675345699999639,0.18940190500001108,0.04526906000000963,True,True,False
opentelemetry_demo,colocated,N,19,temporal_logit_lower,944693,165803,,3840,901,0,0.10675345699999639,0.18940190500001108,0.17892984100001286,True,True,False
opentelemetry_demo,colocated,N,19,temporal_logit_midpoint,944693,165803,,3840,901,0,0.10675345699999639,0.18940190500001108,0.19654345900002568,True,True,False
opentelemetry_demo,colocated,N,19,temporal_logit_upper,944693,165803,,3840,901,0,0.10675345699999639,0.18940190500001108,0.19209965900000725,True,True,False
opentelemetry_demo,colocated,N,19,source_500ms_failover,944693,165803,,3840,901,0,0.10675345699999639,0.18940190500001108,0.00016587999999728709,True,True,False
opentelemetry_demo,colocated,N,19,matched_stable_endpoint,944693,165803,,3840,901,0,0.10675345699999639,0.18940190500001108,3.5343000007515e-05,False,True,False
opentelemetry_demo,colocated,N,19,all_calibration_endpoint,944693,0,31473,1200,0,0,0.10675345699999639,0,0.0006141579999905389,False,True,False
opentelemetry_demo,colocated,N,20,learner_state_only,944693,166239,,3840,900,0,0.0711600580000038,0.19794284200000334,0.06827931800000897,True,True,False
opentelemetry_demo,colocated,N,20,temporal_logit_lower,944693,166239,,3840,900,0,0.0711600580000038,0.19794284200000334,0.24976682100000858,True,True,False
opentelemetry_demo,colocated,N,20,temporal_logit_midpoint,944693,166239,,3840,900,0,0.0711600580000038,0.19794284200000334,0.2528005879999853,True,True,False
opentelemetry_demo,colocated,N,20,temporal_logit_upper,944693,166239,,3840,900,0,0.0711600580000038,0.19794284200000334,0.25012183800001253,True,True,False
opentelemetry_demo,colocated,N,20,source_500ms_failover,944693,166239,,3840,900,0,0.0711600580000038,0.19794284200000334,0.0001814339999839376,True,True,False
opentelemetry_demo,colocated,N,20,matched_stable_endpoint,944693,166239,,3840,900,0,0.0711600580000038,0.19794284200000334,3.332000000000335e-05,False,True,False
opentelemetry_demo,colocated,N,20,all_calibration_endpoint,944693,0,31532,1200,0,0,0.0711600580000038,0,0.0005896710000001804,False,True,False
opentelemetry_demo,colocated,N,21,learner_state_only,944693,166259,,3840,900,0,0.07132035099999712,0.2000725780000039,0.0886458039999809,True,True,False
opentelemetry_demo,colocated,N,21,temporal_logit_lower,944693,166259,,3840,900,0,0.07132035099999712,0.2000725780000039,0.26671338200000605,True,True,False
opentelemetry_demo,colocated,N,21,temporal_logit_midpoint,944693,166259,,3840,900,0,0.07132035099999712,0.2000725780000039,0.27829715499998997,True,True,False
opentelemetry_demo,colocated,N,21,temporal_logit_upper,944693,166259,,3840,900,0,0.07132035099999712,0.2000725780000039,0.28452617500002475,True,True,False
opentelemetry_demo,colocated,N,21,source_500ms_failover,944693,166259,,3840,900,0,0.07132035099999712,0.2000725780000039,0.00017205899999339636,True,True,False
opentelemetry_demo,colocated,N,21,matched_stable_endpoint,944693,166259,,3840,900,0,0.07132035099999712,0.2000725780000039,3.407099998753438e-05,False,True,False
opentelemetry_demo,colocated,N,21,all_calibration_endpoint,944693,0,31523,1200,0,0,0.07132035099999712,0,0.0006085789999872304,False,True,False
opentelemetry_demo,colocated,N,22,learner_state_only,944693,166177,,3840,900,0,0.06935774100000458,0.1972476859999972,0.07125421500001039,True,True,False
opentelemetry_demo,colocated,N,22,temporal_logit_lower,944693,166177,,3840,900,0,0.06935774100000458,0.1972476859999972,0.25547359899999833,True,True,False
opentelemetry_demo,colocated,N,22,temporal_logit_midpoint,944693,166177,,3840,900,0,0.06935774100000458,0.1972476859999972,0.2782461449999971,True,True,False
opentelemetry_demo,colocated,N,22,temporal_logit_upper,944693,166177,,3840,900,0,0.06935774100000458,0.1972476859999972,0.2839729430000091,True,True,False
opentelemetry_demo,colocated,N,22,source_500ms_failover,944693,166177,,3840,900,0,0.06935774100000458,0.1972476859999972,0.00017266099999346807,True,True,False
