application,repetition,multiplier,route,target,operation,query_repetition,nanoseconds
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,13,9326
deathstarbench_social_network,0,2,full_r,R,compose_post,14,16070
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,14,4849
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,14,9196
deathstarbench_social_network,0,2,full_r,R,compose_post,15,16061
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,15,4927
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,15,9060
deathstarbench_social_network,0,2,full_r,R,compose_post,16,29350
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,16,5129
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,16,9219
deathstarbench_social_network,0,2,full_r,R,compose_post,17,16041
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,17,4980
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,17,9107
deathstarbench_social_network,0,2,full_r,R,compose_post,18,16167
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,18,4886
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,18,9411
deathstarbench_social_network,0,2,full_r,R,compose_post,19,16364
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,19,4959
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,19,9518
deathstarbench_social_network,0,2,full_r,R,compose_post,20,16088
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,20,4967
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,20,9357
deathstarbench_social_network,0,2,full_r,R,compose_post,21,15992
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,21,4994
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,21,9320
deathstarbench_social_network,0,2,full_r,R,compose_post,22,15942
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,22,4911
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,22,9204
deathstarbench_social_network,0,2,full_r,R,compose_post,23,16305
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,23,4820
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,23,9250
deathstarbench_social_network,0,2,full_r,R,compose_post,24,16285
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,24,4836
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,24,9145
deathstarbench_social_network,0,2,full_r,R,compose_post,25,16171
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,25,5059
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,25,9395
deathstarbench_social_network,0,2,full_r,R,compose_post,26,16247
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,26,5244
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,26,9559
deathstarbench_social_network,0,2,full_r,R,compose_post,27,16452
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,27,5385
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,27,9582
deathstarbench_social_network,0,2,full_r,R,compose_post,28,16752
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,28,5029
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,28,9274
deathstarbench_social_network,0,2,full_r,R,compose_post,29,16411
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,29,4873
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,29,9499
deathstarbench_social_network,0,2,full_r,R,compose_post,30,16313
deathstarbench_social_network,0,2,full_r,R,read_home_timeline,30,5273
deathstarbench_social_network,0,2,full_r,R,read_user_timeline,30,10307
deathstarbench_social_network,0,2,projected_r,R,compose_post,0,18863
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,0,6146
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,0,6281
deathstarbench_social_network,0,2,projected_r,R,compose_post,1,6340
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,1,4452
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,1,5062
deathstarbench_social_network,0,2,projected_r,R,compose_post,2,5914
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,2,3877
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,2,5063
deathstarbench_social_network,0,2,projected_r,R,compose_post,3,20932
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,3,4289
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,3,5113
deathstarbench_social_network,0,2,projected_r,R,compose_post,4,5720
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,4,4004
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,4,4865
deathstarbench_social_network,0,2,projected_r,R,compose_post,5,5752
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,5,4192
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,5,4897
deathstarbench_social_network,0,2,projected_r,R,compose_post,6,5663
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,6,3961
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,6,5150
deathstarbench_social_network,0,2,projected_r,R,compose_post,7,5583
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,7,4054
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,7,4914
deathstarbench_social_network,0,2,projected_r,R,compose_post,8,5542
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,8,4207
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,8,4700
deathstarbench_social_network,0,2,projected_r,R,compose_post,9,5618
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,9,3920
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,9,4851
deathstarbench_social_network,0,2,projected_r,R,compose_post,10,5566
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,10,4023
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,10,4962
deathstarbench_social_network,0,2,projected_r,R,compose_post,11,5509
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,11,3933
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,11,4887
deathstarbench_social_network,0,2,projected_r,R,compose_post,12,5625
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,12,4008
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,12,5019
deathstarbench_social_network,0,2,projected_r,R,compose_post,13,5692
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,13,3868
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,13,4841
deathstarbench_social_network,0,2,projected_r,R,compose_post,14,5514
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,14,3862
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,14,4745
deathstarbench_social_network,0,2,projected_r,R,compose_post,15,5409
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,15,4072
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,15,4753
deathstarbench_social_network,0,2,projected_r,R,compose_post,16,5550
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,16,3793
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,16,4885
deathstarbench_social_network,0,2,projected_r,R,compose_post,17,5491
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,17,3982
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,17,4768
deathstarbench_social_network,0,2,projected_r,R,compose_post,18,5654
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,18,3855
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,18,4693
deathstarbench_social_network,0,2,projected_r,R,compose_post,19,5576
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,19,3944
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,19,4729
deathstarbench_social_network,0,2,projected_r,R,compose_post,20,5392
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,20,3818
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,20,4826
deathstarbench_social_network,0,2,projected_r,R,compose_post,21,5505
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,21,4038
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,21,4769
deathstarbench_social_network,0,2,projected_r,R,compose_post,22,5628
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,22,3847
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,22,4897
deathstarbench_social_network,0,2,projected_r,R,compose_post,23,5570
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,23,3911
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,23,4814
deathstarbench_social_network,0,2,projected_r,R,compose_post,24,5599
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,24,3925
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,24,4978
deathstarbench_social_network,0,2,projected_r,R,compose_post,25,5518
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,25,3986
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,25,5084
deathstarbench_social_network,0,2,projected_r,R,compose_post,26,5649
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,26,4035
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,26,5183
deathstarbench_social_network,0,2,projected_r,R,compose_post,27,5832
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,27,4165
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,27,4772
deathstarbench_social_network,0,2,projected_r,R,compose_post,28,5558
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,28,3983
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,28,4963
deathstarbench_social_network,0,2,projected_r,R,compose_post,29,5647
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,29,4018
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,29,4877
deathstarbench_social_network,0,2,projected_r,R,compose_post,30,5727
deathstarbench_social_network,0,2,projected_r,R,read_home_timeline,30,3935
deathstarbench_social_network,0,2,projected_r,R,read_user_timeline,30,5230
deathstarbench_social_network,0,2,direct_r,R,compose_post,0,19659
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,0,6406
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,0,6367
deathstarbench_social_network,0,2,direct_r,R,compose_post,1,6128
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,1,4032
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,1,5243
deathstarbench_social_network,0,2,direct_r,R,compose_post,2,5629
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,2,4022
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,2,4895
deathstarbench_social_network,0,2,direct_r,R,compose_post,3,5491
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,3,3942
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,3,4546
deathstarbench_social_network,0,2,direct_r,R,compose_post,4,5504
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,4,3830
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,4,4852
deathstarbench_social_network,0,2,direct_r,R,compose_post,5,5359
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,5,3889
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,5,4814
deathstarbench_social_network,0,2,direct_r,R,compose_post,6,5414
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,6,3966
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,6,4709
deathstarbench_social_network,0,2,direct_r,R,compose_post,7,5380
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,7,3916
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,7,4727
deathstarbench_social_network,0,2,direct_r,R,compose_post,8,5220
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,8,3940
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,8,4684
deathstarbench_social_network,0,2,direct_r,R,compose_post,9,5210
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,9,3908
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,9,4590
deathstarbench_social_network,0,2,direct_r,R,compose_post,10,5357
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,10,3732
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,10,4731
deathstarbench_social_network,0,2,direct_r,R,compose_post,11,5367
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,11,3922
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,11,4574
deathstarbench_social_network,0,2,direct_r,R,compose_post,12,5436
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,12,3824
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,12,4714
deathstarbench_social_network,0,2,direct_r,R,compose_post,13,5392
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,13,3746
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,13,4733
deathstarbench_social_network,0,2,direct_r,R,compose_post,14,5291
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,14,3821
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,14,4586
deathstarbench_social_network,0,2,direct_r,R,compose_post,15,5338
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,15,3780
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,15,4951
deathstarbench_social_network,0,2,direct_r,R,compose_post,16,5840
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,16,4004
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,16,4727
deathstarbench_social_network,0,2,direct_r,R,compose_post,17,5510
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,17,3843
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,17,4857
deathstarbench_social_network,0,2,direct_r,R,compose_post,18,5454
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,18,3790
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,18,4743
deathstarbench_social_network,0,2,direct_r,R,compose_post,19,5572
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,19,3717
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,19,4819
deathstarbench_social_network,0,2,direct_r,R,compose_post,20,5361
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,20,3900
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,20,4724
deathstarbench_social_network,0,2,direct_r,R,compose_post,21,5433
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,21,3822
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,21,4761
deathstarbench_social_network,0,2,direct_r,R,compose_post,22,5461
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,22,3727
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,22,4757
deathstarbench_social_network,0,2,direct_r,R,compose_post,23,5359
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,23,3947
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,23,4586
deathstarbench_social_network,0,2,direct_r,R,compose_post,24,5324
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,24,3724
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,24,4724
deathstarbench_social_network,0,2,direct_r,R,compose_post,25,5312
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,25,3782
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,25,4841
deathstarbench_social_network,0,2,direct_r,R,compose_post,26,5305
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,26,3812
deathstarbench_social_network,0,2,direct_r,R,read_user_timeline,26,4897
deathstarbench_social_network,0,2,direct_r,R,compose_post,27,5485
deathstarbench_social_network,0,2,direct_r,R,read_home_timeline,27,3894
