profile,case_id,functional,lower_exact,upper_exact,status,model_sha256
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r3--read_user_timeline,without_deadline,1,1,singleton_given_empirical_observation_law,eb63f86dbe93e8a126db285931074a6e0ca667f6836a98ee05021ac906e81312
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r3--read_user_timeline,without_deadline_minus_execution,17/200,17/200,singleton_given_empirical_observation_law,eb63f86dbe93e8a126db285931074a6e0ca667f6836a98ee05021ac906e81312
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r3--read_user_timeline,without_selection,183/200,183/200,singleton_given_empirical_observation_law,eb63f86dbe93e8a126db285931074a6e0ca667f6836a98ee05021ac906e81312
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r3--read_user_timeline,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,eb63f86dbe93e8a126db285931074a6e0ca667f6836a98ee05021ac906e81312
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,execution,1121/1200,1121/1200,singleton_given_empirical_observation_law,c63d684d7400e7a6c7e2c226bfbc92c03bf82500d244a786fd699ef31faaf759
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,reachability,1,1,singleton_given_empirical_observation_law,c63d684d7400e7a6c7e2c226bfbc92c03bf82500d244a786fd699ef31faaf759
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,reachability_minus_execution,79/1200,79/1200,singleton_given_empirical_observation_law,c63d684d7400e7a6c7e2c226bfbc92c03bf82500d244a786fd699ef31faaf759
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,selected,299/300,1,ambiguous,c63d684d7400e7a6c7e2c226bfbc92c03bf82500d244a786fd699ef31faaf759
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,selected_minus_execution,1/16,79/1200,ambiguous,c63d684d7400e7a6c7e2c226bfbc92c03bf82500d244a786fd699ef31faaf759
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,without_completion,1121/1200,15/16,ambiguous,c63d684d7400e7a6c7e2c226bfbc92c03bf82500d244a786fd699ef31faaf759
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,without_completion_minus_execution,0,1/300,ambiguous,c63d684d7400e7a6c7e2c226bfbc92c03bf82500d244a786fd699ef31faaf759
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,without_deadline,299/300,299/300,singleton_given_empirical_observation_law,c63d684d7400e7a6c7e2c226bfbc92c03bf82500d244a786fd699ef31faaf759
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,without_deadline_minus_execution,1/16,1/16,singleton_given_empirical_observation_law,c63d684d7400e7a6c7e2c226bfbc92c03bf82500d244a786fd699ef31faaf759
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,without_selection,1121/1200,1121/1200,singleton_given_empirical_observation_law,c63d684d7400e7a6c7e2c226bfbc92c03bf82500d244a786fd699ef31faaf759
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,c63d684d7400e7a6c7e2c226bfbc92c03bf82500d244a786fd699ef31faaf759
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,execution,1,1,singleton_given_empirical_observation_law,e5e9c4617e9183dd5e5b5f42303837921d1c94b6a3f6ddba71570c526f4020c3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,reachability,1,1,singleton_given_empirical_observation_law,e5e9c4617e9183dd5e5b5f42303837921d1c94b6a3f6ddba71570c526f4020c3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,e5e9c4617e9183dd5e5b5f42303837921d1c94b6a3f6ddba71570c526f4020c3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,selected,1,1,singleton_given_empirical_observation_law,e5e9c4617e9183dd5e5b5f42303837921d1c94b6a3f6ddba71570c526f4020c3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,selected_minus_execution,0,0,singleton_given_empirical_observation_law,e5e9c4617e9183dd5e5b5f42303837921d1c94b6a3f6ddba71570c526f4020c3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,without_completion,1,1,singleton_given_empirical_observation_law,e5e9c4617e9183dd5e5b5f42303837921d1c94b6a3f6ddba71570c526f4020c3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,e5e9c4617e9183dd5e5b5f42303837921d1c94b6a3f6ddba71570c526f4020c3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,without_deadline,1,1,singleton_given_empirical_observation_law,e5e9c4617e9183dd5e5b5f42303837921d1c94b6a3f6ddba71570c526f4020c3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,e5e9c4617e9183dd5e5b5f42303837921d1c94b6a3f6ddba71570c526f4020c3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,without_selection,1,1,singleton_given_empirical_observation_law,e5e9c4617e9183dd5e5b5f42303837921d1c94b6a3f6ddba71570c526f4020c3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,e5e9c4617e9183dd5e5b5f42303837921d1c94b6a3f6ddba71570c526f4020c3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,execution,369/400,369/400,singleton_given_empirical_observation_law,70bd4270aae832fe341549cfecb9d99c02f44993a7149e27e0a05866716621fe
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,reachability,1,1,singleton_given_empirical_observation_law,70bd4270aae832fe341549cfecb9d99c02f44993a7149e27e0a05866716621fe
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,reachability_minus_execution,31/400,31/400,singleton_given_empirical_observation_law,70bd4270aae832fe341549cfecb9d99c02f44993a7149e27e0a05866716621fe
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,selected,1,1,singleton_given_empirical_observation_law,70bd4270aae832fe341549cfecb9d99c02f44993a7149e27e0a05866716621fe
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,selected_minus_execution,31/400,31/400,singleton_given_empirical_observation_law,70bd4270aae832fe341549cfecb9d99c02f44993a7149e27e0a05866716621fe
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,without_completion,369/400,369/400,singleton_given_empirical_observation_law,70bd4270aae832fe341549cfecb9d99c02f44993a7149e27e0a05866716621fe
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,70bd4270aae832fe341549cfecb9d99c02f44993a7149e27e0a05866716621fe
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,without_deadline,1,1,singleton_given_empirical_observation_law,70bd4270aae832fe341549cfecb9d99c02f44993a7149e27e0a05866716621fe
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,without_deadline_minus_execution,31/400,31/400,singleton_given_empirical_observation_law,70bd4270aae832fe341549cfecb9d99c02f44993a7149e27e0a05866716621fe
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,without_selection,369/400,369/400,singleton_given_empirical_observation_law,70bd4270aae832fe341549cfecb9d99c02f44993a7149e27e0a05866716621fe
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,70bd4270aae832fe341549cfecb9d99c02f44993a7149e27e0a05866716621fe
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,execution,71/75,71/75,singleton_given_empirical_observation_law,3ef0405cd96412be05c22c799f8b5057f57a9e2315e762120bcaa8dfe09b3054
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,reachability,1,1,singleton_given_empirical_observation_law,3ef0405cd96412be05c22c799f8b5057f57a9e2315e762120bcaa8dfe09b3054
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,reachability_minus_execution,4/75,4/75,singleton_given_empirical_observation_law,3ef0405cd96412be05c22c799f8b5057f57a9e2315e762120bcaa8dfe09b3054
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,selected,1199/1200,1,ambiguous,3ef0405cd96412be05c22c799f8b5057f57a9e2315e762120bcaa8dfe09b3054
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,selected_minus_execution,21/400,4/75,ambiguous,3ef0405cd96412be05c22c799f8b5057f57a9e2315e762120bcaa8dfe09b3054
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,without_completion,71/75,379/400,ambiguous,3ef0405cd96412be05c22c799f8b5057f57a9e2315e762120bcaa8dfe09b3054
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,without_completion_minus_execution,0,1/1200,ambiguous,3ef0405cd96412be05c22c799f8b5057f57a9e2315e762120bcaa8dfe09b3054
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,without_deadline,1199/1200,1199/1200,singleton_given_empirical_observation_law,3ef0405cd96412be05c22c799f8b5057f57a9e2315e762120bcaa8dfe09b3054
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,without_deadline_minus_execution,21/400,21/400,singleton_given_empirical_observation_law,3ef0405cd96412be05c22c799f8b5057f57a9e2315e762120bcaa8dfe09b3054
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,without_selection,71/75,71/75,singleton_given_empirical_observation_law,3ef0405cd96412be05c22c799f8b5057f57a9e2315e762120bcaa8dfe09b3054
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,3ef0405cd96412be05c22c799f8b5057f57a9e2315e762120bcaa8dfe09b3054
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,execution,1,1,singleton_given_empirical_observation_law,68760bd2480e70a00f030f2d7b203a08b2fae52de404da3d72c13ab42f3342fd
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,reachability,1,1,singleton_given_empirical_observation_law,68760bd2480e70a00f030f2d7b203a08b2fae52de404da3d72c13ab42f3342fd
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,68760bd2480e70a00f030f2d7b203a08b2fae52de404da3d72c13ab42f3342fd
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,selected,1,1,singleton_given_empirical_observation_law,68760bd2480e70a00f030f2d7b203a08b2fae52de404da3d72c13ab42f3342fd
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,selected_minus_execution,0,0,singleton_given_empirical_observation_law,68760bd2480e70a00f030f2d7b203a08b2fae52de404da3d72c13ab42f3342fd
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,without_completion,1,1,singleton_given_empirical_observation_law,68760bd2480e70a00f030f2d7b203a08b2fae52de404da3d72c13ab42f3342fd
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,68760bd2480e70a00f030f2d7b203a08b2fae52de404da3d72c13ab42f3342fd
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,without_deadline,1,1,singleton_given_empirical_observation_law,68760bd2480e70a00f030f2d7b203a08b2fae52de404da3d72c13ab42f3342fd
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,68760bd2480e70a00f030f2d7b203a08b2fae52de404da3d72c13ab42f3342fd
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,without_selection,1,1,singleton_given_empirical_observation_law,68760bd2480e70a00f030f2d7b203a08b2fae52de404da3d72c13ab42f3342fd
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,68760bd2480e70a00f030f2d7b203a08b2fae52de404da3d72c13ab42f3342fd
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_user_timeline,execution,1081/1200,1081/1200,singleton_given_empirical_observation_law,cef23ceb61b43f6169483fbd53ea0028fe6770a01d7b6c488271b02c7ef54411
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_user_timeline,reachability,1,1,singleton_given_empirical_observation_law,cef23ceb61b43f6169483fbd53ea0028fe6770a01d7b6c488271b02c7ef54411
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_user_timeline,reachability_minus_execution,119/1200,119/1200,singleton_given_empirical_observation_law,cef23ceb61b43f6169483fbd53ea0028fe6770a01d7b6c488271b02c7ef54411
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_user_timeline,selected,1,1,singleton_given_empirical_observation_law,cef23ceb61b43f6169483fbd53ea0028fe6770a01d7b6c488271b02c7ef54411
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_user_timeline,selected_minus_execution,119/1200,119/1200,singleton_given_empirical_observation_law,cef23ceb61b43f6169483fbd53ea0028fe6770a01d7b6c488271b02c7ef54411
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_user_timeline,without_completion,1081/1200,1081/1200,singleton_given_empirical_observation_law,cef23ceb61b43f6169483fbd53ea0028fe6770a01d7b6c488271b02c7ef54411
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_user_timeline,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,cef23ceb61b43f6169483fbd53ea0028fe6770a01d7b6c488271b02c7ef54411
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_user_timeline,without_deadline,1,1,singleton_given_empirical_observation_law,cef23ceb61b43f6169483fbd53ea0028fe6770a01d7b6c488271b02c7ef54411
