profile,case_id,phase,method,paired_rounds,original_over_projected,kernel_original_over_projected
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,metadata,agrum_joint,3,0.8909577026453529,0.9657578701459719
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,metadata,storm_sparse,3,0.9638704717978284,1.0734460583879586
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,metadata,storm_compact,3,0.8250286752193137,0.9908706071971569
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,structure,ours_direct,3,0.8634896813070193,1.050871199985576
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,structure,ours_prepared,3,0.9664179080248849,1.0840748885689506
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,structure,cudd_fixed,3,0.76955224680613,1.0441707291538647
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,structure,cudd_sift,3,0.9495781908073091,1.2051879247648085
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,structure,agrum_conditioned,3,1.0369973073746137,1.052937452628483
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,structure,agrum_joint,3,1.060435752921494,1.0818182578279312
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,structure,storm_sparse,3,1.05415071416535,1.1291833808295444
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,structure,storm_compact,3,0.9647533342161182,1.0581538144275489
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,restore,ours_direct,3,0.8164959645614862,1.0519811087000592
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,restore,ours_prepared,3,0.9073020909245223,1.0054162518688015
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,restore,cudd_fixed,3,0.7462566858936163,1.0289715136783104
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,restore,cudd_sift,3,0.8768441357827026,1.112316146161068
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,restore,agrum_conditioned,3,1.0412943524532934,1.0571887878135344
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,restore,agrum_joint,3,1.0579166808912175,1.0795755462865124
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,restore,storm_sparse,3,1.0307380842775327,1.1228120468386
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,restore,storm_compact,3,0.9782837205240359,1.0690576036985635
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,initial,ours_direct,3,1.1060701166863072,1.3567521842348864
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,initial,ours_prepared,3,1.0843874025076512,1.3087653736004696
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,initial,cudd_fixed,3,1.1506080928826363,1.308939578601461
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,initial,cudd_sift,3,0.792828204422748,0.8696810206554209
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,initial,agrum_conditioned,3,1.3405564373346057,1.373415274359842
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,initial,agrum_joint,3,1.42165322618417,1.4762567711980759
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,initial,storm_sparse,3,1.3033405936678057,1.3806257963321988
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,initial,storm_compact,3,1.1782488806220577,1.2635617699470338
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,repeat,ours_direct,3,1.0944031196831385,1.3557596323515153
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,repeat,ours_prepared,3,0.6548819189300124,1.090715900264437
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,repeat,cudd_fixed,3,0.6741501605995718,1.0771156280879446
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,repeat,cudd_sift,3,0.6910802842865809,1.1304404642939503
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,repeat,agrum_conditioned,3,1.085111844802085,1.1365089704159108
