profile,representation,phase,method,planned,qualified,failed,total_median_ms,kernel_median_ms,cpu_median_ms,conversion_median_ms,key_check_median_ms,construction_median_ms,update_median_ms,query_including_update_median_ms,inference_median_ms,reconstructed_records,over_ours_direct,pairs_ours_direct,over_ours_prepared,pairs_ours_prepared
deathstarbench_social_network,completion_projected,structure,cudd_fixed,66,66,0,0.6103935,0.4615505,0.6125590000000001,0.1519045,0.032225500000000004,0.049157,0.0,0.37266849999999996,0.37266849999999996,66,0.8852190660762218,22,0.6678548615270787,22
deathstarbench_social_network,completion_projected,structure,cudd_sift,66,66,0,0.7847310000000001,0.6392880000000001,0.783633,0.1518545,0.029996000000000002,0.21992699999999998,0.0,0.385077,0.385077,66,1.1721782042576652,22,0.7512778966037527,22
deathstarbench_social_network,completion_projected,structure,agrum_conditioned,66,66,0,10.923834,10.757843,10.915162500000001,0.211196,0.0362335,4.285169,0.0018484999999999999,6.4598775,6.4581295,66,9.627345764077855,22,6.943546985091863,22
deathstarbench_social_network,completion_projected,structure,agrum_joint,66,66,0,8.164668,8.0138705,8.1643405,0.161778,0.0344895,4.322945,0.0017585,3.6816515,3.6799185,66,7.787164025081094,22,6.140148065387025,22
deathstarbench_social_network,completion_projected,structure,storm_sparse,66,66,0,1.5476109999999998,1.3914135,1.549974,0.16091149999999999,0.0334375,0.5369714999999999,0.0016385,0.8389975000000001,0.83753,66,2.028116874432915,22,1.5874522637083945,22
deathstarbench_social_network,completion_projected,structure,storm_compact,66,66,0,1.4495369999999999,1.2959584999999998,1.4520115,0.1556565,0.0332775,0.6530294999999999,0.001648,0.625062,0.6234234999999999,66,1.9724617921991445,22,1.5655608911911862,22
deathstarbench_social_network,completion_projected,restore,ours_direct,66,66,0,0.7580905,0.6163495000000001,0.759924,0.14282250000000002,0.0279675,0.000892,0.0,0.588448,0.588448,66,,0,0.7393916907277315,22
deathstarbench_social_network,completion_projected,restore,ours_prepared,66,66,0,1.6831105000000002,1.5191979999999998,1.6851715,0.154354,0.0287385,1.0128884999999999,0.0,0.397921,0.397921,66,1.3524878348267613,22,,0
deathstarbench_social_network,completion_projected,restore,cudd_fixed,66,66,0,0.728596,0.5561015,0.7306545,0.1433735,0.028624,0.0409515,0.0,0.4212245,0.4212245,66,0.956672485479661,22,0.709458112193903,22
deathstarbench_social_network,completion_projected,restore,cudd_sift,66,66,0,0.924087,0.761412,0.9260790000000001,0.14339400000000002,0.0287545,0.2019085,0.0,0.474414,0.474414,66,1.2238100627661685,22,0.8073124492249555,22
deathstarbench_social_network,completion_projected,restore,agrum_conditioned,66,66,0,12.660532,12.359508,12.663181000000002,0.1537035,0.033167,4.474875000000001,0.001793,7.8617325000000005,7.8598595,66,12.736573558115456,22,7.209765939991121,22
deathstarbench_social_network,completion_projected,restore,agrum_joint,66,66,0,8.9522905,8.6753985,8.9549425,0.1525215,0.032942,4.529377,0.0018535000000000001,4.0914585,4.08963,66,8.929513319060849,22,6.437618569590317,22
deathstarbench_social_network,completion_projected,restore,storm_sparse,66,66,0,1.1803029999999999,1.0302354999999999,1.1827285,0.16106199999999998,0.032406000000000004,0.588809,0.0016985,0.390682,0.388914,66,1.7099199441336572,22,1.2394866813912606,22
deathstarbench_social_network,completion_projected,restore,storm_compact,66,66,0,1.2058355,1.05596,1.2082964999999999,0.18868400000000002,0.031604,0.769107,0.001683,0.257823,0.256139,66,1.8185975148062583,22,1.3690341860252824,22
opentelemetry_demo,original,initial,ours_direct,72,72,0,2.0355315,2.034615,2.0561565,0.000726,0.0563945,0.0022535,0.0,1.9111695,1.9111695,72,,0,0.8891336962926671,24
opentelemetry_demo,original,initial,ours_prepared,72,72,0,2.022542,2.0217105,2.027609,0.0006915000000000001,0.053496,1.014618,0.0,0.8457239999999999,0.8457239999999999,72,1.1538473648182392,24,,0
opentelemetry_demo,original,initial,cudd_fixed,72,72,0,3.6969445,3.6958729999999997,3.702699,0.001102,0.0636305,2.7000124999999997,0.0,1.1302175,1.1302175,72,2.000814511420405,24,1.9075362961470406,24
opentelemetry_demo,original,initial,cudd_sift,72,72,0,3.906314,3.905317,3.913077,0.001087,0.062955,2.8375345000000003,0.0,1.1617605,1.1617605,72,2.182878009703681,24,1.9680465761499524,24
opentelemetry_demo,original,initial,agrum_conditioned,72,72,0,25.556083,25.5551215,25.563456,0.001041,0.084773,7.158388,0.0028445,18.34267,18.340061,72,14.339704817057076,24,12.611920155078622,24
opentelemetry_demo,original,initial,agrum_joint,72,72,0,14.041458500000001,14.040422,14.043626,0.0010115,0.08301,7.204693,0.0029295,6.932478,6.9295735,72,7.9548707739374915,24,6.887363992991361,24
opentelemetry_demo,original,initial,storm_sparse,72,72,0,5.435198,5.434191500000001,5.4407935,0.001172,0.0629545,3.236636,0.003245,2.1227780000000003,2.119173,72,2.992642022811287,24,2.5739424977470655,24
opentelemetry_demo,original,initial,storm_compact,72,72,0,4.18846,4.1872685,4.1938189999999995,0.001167,0.061478,3.348675,0.0031495000000000004,0.8095095,0.80653,72,2.4074310754157824,24,2.096621197781448,24
opentelemetry_demo,original,repeat,ours_direct,72,72,0,1.885471,1.880168,1.8873755,0.003861,0.036901,0.0,0.0,1.784989,1.784989,0,,0,2.000961443592213,24
opentelemetry_demo,original,repeat,ours_prepared,72,72,0,0.8237655,0.8195645,0.8253824999999999,0.003771,0.036019499999999996,0.0,0.0,0.774447,0.774447,0,0.4997647644084837,24,,0
opentelemetry_demo,original,repeat,cudd_fixed,72,72,0,1.0091295,1.004533,1.0108175,0.004431,0.039144,0.0,0.0,0.9542124999999999,0.9542124999999999,0,0.6324941123038822,24,1.258350787178042,24
